emp_id,name,dept_id,salary,hire_date,job_level,performance_rating
852086,Employee_5505,6696,34677.0,2021-07-16,senior,2
350931,Employee_5506,1700,54385.0,2021-08-05,Mid,4
809559,Employee_5507,6696,48023.0,2014-08-09,Junior,4
245173,Employee_5508,3954,90462.0,2021-01-11,Junior,5
712645,Employee_5509,1676,79006.0,2018-12-15,Junior,3
868894,Employee_5510,7811,223012.0,2020-07-17,Mid,3
262449,Employee_5511,6717,116735.0,2011-01-20,Mid,1
162942,Employee_5512,4837,33849.0,2010-06-14,Junior,5
321882,Employee_5513,8435,76767.0,2023-08-16,Mid,2
396191,Employee_5514,3087,51969.0,2012-09-15,Mid,2
972067,Employee_5515,6397,53024.0,2012-06-23,Junior,3
816746,Employee_5516,1700,73386.0,2017-09-26,senior,5
347487,Employee_5517,2746,,2013-03-08,Junior,5
347650,Employee_5518,4898,49339.0,2020-12-23,senior,2
308150,Employee_5519,3321,83311.0,2017-01-12,senior,3
502881,Employee_5520,3968,78288.0,2020-03-19,Junior,2
108005,Employee_5521,9402,113859.0,2012-08-26,Junior,4
480749,Employee_5522,8435,30458.0,2012-12-01,Junior,3
274811,Employee_5523,1360,103643.0,2016-07-10,Mid,5
808464,Employee_5524,4806,49650.0,2010-04-10,LEAD,3
731162,Employee_5525,2162,105587.0,2013-09-22,Mid,2
621987,Employee_5526,3214,47216.0,2011-05-22,Mid,3
269880,Employee_5527,7811,31646.0,2011-04-23,Mid,3
453946,Employee_5528,6229,101129.0,2012-02-21,Mid,5
846915,Employee_5529,4806,37222.0,2013-07-27,Mid,5
563151,Employee_5530,1700,34130.0,2019-08-16,senior,3
100014,Employee_5531,5067,40248.0,2015-12-05,Mid,3
761384,Employee_5532,2162,74265.0,2019-09-14,Mid,3
756959,Employee_5533,6709,74563.0,2022-03-23,Mid,1
215718,Employee_5534,3303,60162.0,2012-02-10,senior,5
438082,Employee_5535,3214,47434.0,2021-07-20,Mid,3
580820,Employee_5536,2056,61408.0,2019-11-16,LEAD,3
686584,Employee_5537,7811,51502.0,2017-12-23,Mid,1
718003,Employee_5538,3968,47659.0,2020-10-16,Mid,3
473699,,3954,91295.0,2011-02-13,Junior,2
523151,Employee_5540,3303,48446.0,2010-11-26,Junior,3
626758,Employee_5541,7220,32970.0,2023-12-19,Mid,3
795971,Employee_5542,3954,58774.0,2011-06-12,Junior,2
973051,Employee_5543,6717,33462.0,2015-12-04,Junior,4
550916,Employee_5544,8851,67684.0,2010-08-07,senior,3
844206,,8435,34238.0,2023-03-23,senior,3
730216,Employee_5546,3968,44781.0,2021-08-02,Mid,3
230333,Employee_5547,2937,74788.0,2013-04-08,senior,1
469827,Employee_5548,4688,75832.0,2019-04-21,Mid,3
699350,Employee_5549,2483,69686.0,2024-11-05,Mid,4
980193,Employee_5550,6229,74617.0,2015-05-30,Junior,4
567670,Employee_5551,1676,82103.0,2014-06-14,senior,4
375100,,2631,114563.0,2012-09-04,Mid,4
204381,Employee_5553,2056,30005.0,2021-09-22,senior,4
330450,Employee_5554,4806,73237.0,2013-04-19,Mid,4
238002,Employee_5555,1676,88861.0,2010-04-29,Mid,5
949114,Employee_5556,2483,170060.0,2020-02-13,Mid,3
752606,Employee_5557,1676,35272.0,2030-04-15,Junior,3
961860,Employee_5558,7383,52203.0,2014-11-19,senior,4
758688,Employee_5559,7811,71150.0,2012-11-17,Mid,4
937678,Employee_5560,1582,32522.0,2022-12-01,senior,5
381234,Employee_5561,6229,68538.0,2010-12-28,Mid,1
649896,Employee_5562,4522,33688.0,2016-01-15,Mid,4
934720,Employee_5563,8435,59133.0,2010-08-31,LEAD,3
913530,Employee_5564,6133,47152.0,2024-09-28,Junior,2
398901,Employee_5565,5067,36516.0,2017-05-16,senior,3
334914,Employee_5566,6133,109288.0,2010-09-26,Junior,5
512405,Employee_5567,1360,54328.0,2017-01-15,Mid,4
374800,Employee_5568,6717,75813.0,2017-03-23,Junior,3
282761,Employee_5569,3087,61157.0,2013-11-08,Junior,2
532395,Employee_5570,2746,76147.0,2012-01-12,Junior,3
795547,Employee_5571,7220,44837.0,2016-04-26,Junior,2
629038,Employee_5572,3968,73481.0,2019-11-11,Mid,5
614594,Employee_5573,2642,75100.0,2020-08-22,senior,2
716918,Employee_5574,7017,31369.0,2020-11-30,Junior,1
698730,Employee_5575,2720,68561.0,2012-06-14,Mid,1
393089,Employee_5576,6133,35773.0,2020-12-05,senior,3
198770,Employee_5577,6696,107664.0,2017-08-10,Junior,5
779094,Employee_5578,4806,69257.0,2022-06-07,Mid,3
561338,Employee_5579,6709,75409.0,2011-11-02,Mid,2
497748,Employee_5580,1700,168068.0,2020-08-17,Mid,4
874985,Employee_5581,6229,67570.0,2012-06-23,Mid,2
683238,Employee_5582,3183,45462.0,2010-11-21,Mid,3
414388,Employee_5583,1582,35613.0,2024-08-29,Mid,2
288110,Employee_5584,2745,71687.0,2023-03-07,Mid,3
590436,Employee_5585,6255,93285.0,2022-09-10,Mid,3
959937,Employee_5586,2745,41173.0,2016-07-04,Mid,5
643770,Employee_5587,4460,63578.0,2010-04-22,senior,5
264159,Employee_5588,3303,75003.0,2018-05-16,senior,3
595646,Employee_5589,2642,93482.0,2015-01-18,Mid,3
888235,Employee_5590,2483,190291.0,2022-07-01,Junior,3
388115,Employee_5591,8851,103076.0,2021-04-13,Junior,3
512839,Employee_5592,2720,104130.0,2022-07-05,Junior,3
957429,Employee_5593,4837,63018.0,2023-02-07,LEAD,5
143645,Employee_5594,2790,65562.0,2010-01-15,Mid,5
924032,Employee_5595,6717,164055.0,2013-02-25,Junior,4
565140,Employee_5596,2078,37105.0,2015-04-12,Mid,3
817354,Employee_5597,6229,35608.0,2010-10-18,Junior,4
507759,Employee_5598,2720,118775.0,2012-10-28,Mid,3
122081,Employee_5599,9289,46848.0,2013-12-29,Mid,2
723282,Employee_5600,6397,75614.0,2020-06-29,senior,2
117254,Employee_5601,6696,79324.0,2023-08-05,Junior,3
721250,,3087,79292.0,2021-02-18,LEAD,5
983350,Employee_5603,6709,103196.0,2021-12-07,Mid,3
204165,Employee_5604,3183,34878.0,2017-12-13,senior,3
333300,Employee_5605,7975,37219.0,2024-08-30,Mid,3
189146,Employee_5606,2162,221596.0,2015-11-15,senior,3
202163,Employee_5607,8851,83709.0,2018-06-04,Mid,3
709990,Employee_5608,2937,83328.0,2020-11-18,Junior,3
746016,Employee_5609,4898,66439.0,2016-04-17,senior,3
414132,Employee_5610,3954,30296.0,2014-06-01,Mid,4
908875,Employee_5611,2745,41272.0,2012-10-05,Mid,2
853319,Employee_5612,6397,70408.0,2013-03-07,Mid,4
313895,Employee_5613,2483,41587.0,2024-09-18,LEAD,4
370665,Employee_5614,4688,83658.0,2019-04-21,Mid,5
675817,Employee_5615,3321,57436.0,2024-10-24,Mid,4
274847,Employee_5616,7975,53323.0,2020-04-13,Mid,1
345663,Employee_5617,8435,117165.0,2013-11-21,Mid,3
868099,Employee_5618,3968,39481.0,2024-10-20,senior,2
785310,Employee_5619,1700,112600.0,2023-04-07,Mid,5
827507,Employee_5620,2078,70221.0,2017-02-04,senior,2
423750,Employee_5621,6696,82811.0,2012-06-09,Mid,4
459523,Employee_5622,8851,66494.0,2017-05-23,Mid,3
972105,Employee_5623,1676,65279.0,2010-12-23,Junior,4
430894,Employee_5624,5482,89131.0,2018-08-04,Junior,1
776292,Employee_5625,6229,33060.0,2019-07-09,Mid,3
523239,Employee_5626,6229,91659.0,2016-08-08,Mid,3
933579,Employee_5627,1582,60459.0,2018-09-26,Mid,3
876322,,2746,73145.0,2010-12-22,Junior,2
511332,Employee_5629,2642,57265.0,2021-02-03,Mid,5
704969,Employee_5630,6397,44263.0,2013-04-26,Junior,4
507706,Employee_5631,9402,42695.0,2021-02-06,Mid,3
587975,Employee_5632,6717,30676.0,2013-04-12,Junior,5
935366,Employee_5633,1360,37693.0,2017-06-26,Junior,4
800394,Employee_5634,7975,39041.0,2021-01-06,senior,3
172067,Employee_5635,4898,130607.0,2014-09-06,senior,2
362543,Employee_5636,4806,59886.0,2022-01-03,Mid,2
769194,Employee_5637,7811,66515.0,2012-01-07,Mid,4
604445,Employee_5638,7017,38559.0,2020-06-07,Mid,4
471886,Employee_5639,1676,33807.0,2021-03-27,Mid,3
169748,Employee_5640,2078,45149.0,2022-07-17,Mid,5
383803,Employee_5641,9402,101164.0,2022-08-28,Mid,5
155340,Employee_5642,6229,51128.0,2021-08-16,senior,3
511893,Employee_5643,1676,52520.0,2011-12-20,Junior,3
294074,Employee_5644,8137,31292.0,2021-10-31,senior,2
966864,Employee_5645,2790,57407.0,2011-01-22,Mid,5
784514,Employee_5646,9289,65295.0,2019-07-07,senior,4
470868,Employee_5647,7975,69041.0,2022-01-05,Junior,5
378240,Employee_5648,4460,85997.0,2014-01-07,senior,2
551693,Employee_5649,4522,42511.0,2021-06-16,Junior,4
514794,Employee_5650,5067,57048.0,2015-07-27,Mid,3
729203,Employee_5651,7220,51578.0,2016-02-12,Mid,5
906102,Employee_5652,2078,44780.0,2022-09-24,Junior,4
637960,Employee_5653,8851,83435.0,2020-12-11,Mid,4
957672,Employee_5654,2162,71557.0,2013-12-07,Mid,4
478261,Employee_5655,6229,112194.0,2010-10-28,Mid,3
822297,Employee_5656,6696,39935.0,2013-02-21,senior,3
641753,Employee_5657,8137,30045.0,2017-11-01,Junior,5
652131,Employee_5658,2720,172996.0,2017-12-12,Mid,4
293656,Employee_5659,4806,52808.0,2011-12-12,Mid,2
476223,,7975,99374.0,2010-03-13,Mid,3
715910,Employee_5661,4806,47745.0,2010-02-28,Junior,4
557304,Employee_5662,4522,109011.0,2018-10-11,Junior,2
188447,Employee_5663,6717,115017.0,2019-05-04,Junior,3
933807,Employee_5664,6709,65542.0,2019-04-25,Mid,2
520412,Employee_5665,4538,48897.0,2022-08-28,senior,4
739499,Employee_5666,2790,31596.0,2019-04-04,Mid,2
412407,Employee_5667,8137,50707.0,2019-05-02,Junior,5
891103,Employee_5668,3407,77681.0,2019-09-16,Mid,3
355361,Employee_5669,2162,60905.0,2020-01-08,senior,3
752894,Employee_5670,4806,114927.0,2011-04-20,Mid,4
625831,Employee_5671,3303,43262.0,2024-08-14,Junior,4
494534,Employee_5672,2483,43119.0,2020-03-09,Junior,3
316419,Employee_5673,7975,98815.0,2016-03-05,senior,5
228601,Employee_5674,4806,42818.0,2024-05-13,senior,2
939229,Employee_5675,7811,40792.0,2013-06-29,Junior,2
141469,Employee_5676,1676,41120.0,2018-12-06,Junior,4
663695,Employee_5677,7811,54874.0,2012-09-26,Mid,4
292740,Employee_5678,3214,70110.0,2010-02-28,Mid,3
792318,Employee_5679,5482,236359.0,2012-09-23,Junior,3
712739,Employee_5680,2483,44135.0,2019-01-14,Junior,2
259341,,2720,1062698.0,2012-06-19,LEAD,5
696183,Employee_5682,6229,45439.0,2013-09-28,Mid,4
584555,Employee_5683,2056,30358.0,2022-02-19,Junior,3
485796,Employee_5684,4837,86453.0,2011-03-17,Junior,2
870874,Employee_5685,8435,118547.0,2013-11-05,senior,5
931801,,7811,38883.0,2021-07-28,Junior,4
234271,Employee_5687,8137,106866.0,2023-11-12,Mid,3
943572,Employee_5688,6255,98540.0,2020-03-25,Mid,3
142347,Employee_5689,3183,42400.0,2018-02-22,senior,3
403680,Employee_5690,3954,54629.0,2024-10-01,LEAD,4
447225,Employee_5691,9289,73531.0,2021-01-11,senior,3
851387,Employee_5692,4806,95560.0,2023-04-19,senior,4
165249,Employee_5693,3321,37423.0,2014-04-20,Mid,3
830392,Employee_5694,3087,84752.0,2021-06-30,Mid,2
733136,Employee_5695,6255,35543.0,2012-09-07,LEAD,2
163155,Employee_5696,7017,35622.0,2013-03-14,Mid,3
927025,,4898,76571.0,2023-01-09,Junior,3
924518,Employee_5698,4806,75513.0,2011-04-10,Junior,2
830877,Employee_5699,4538,30452.0,2022-08-10,Mid,2
293041,Employee_5700,4522,30014.0,2014-03-20,Junior,3
174170,,4538,30864.0,2010-09-24,senior,3
466936,Employee_5702,1582,39228.0,2017-11-17,Junior,2
984157,Employee_5703,4898,45749.0,2010-12-13,Mid,1
328362,Employee_5704,8137,112326.0,2015-09-01,Mid,4
328760,Employee_5705,2642,30497.0,2012-03-17,senior,1
288986,Employee_5706,2642,227046.0,2014-09-21,senior,2
646851,Employee_5707,5482,34666.0,2024-12-09,Junior,3
430731,Employee_5708,2746,78223.0,2023-03-11,Junior,3
281858,Employee_5709,3968,42120.0,2021-07-26,senior,5
557958,Employee_5710,1360,45908.0,2017-07-30,senior,2
568441,Employee_5711,7975,34514.0,2023-05-10,Junior,5
415404,Employee_5712,6133,83717.0,2024-09-25,senior,4
296480,Employee_5713,6709,59412.0,2023-10-02,Mid,3
984289,Employee_5714,4837,55473.0,2014-01-30,senior,3
569253,Employee_5715,1360,75756.0,2023-08-30,Mid,4
954243,Employee_5716,6255,37903.0,2016-02-25,Mid,4
933015,Employee_5717,4460,110649.0,2020-04-08,Junior,3
887637,Employee_5718,5482,37311.0,2018-11-18,Mid,3
284852,Employee_5719,3303,51036.0,2024-10-02,Mid,5
932693,Employee_5720,7572,94602.0,2012-08-20,LEAD,3
117040,Employee_5721,3214,84024.0,2020-02-12,Mid,3
827550,Employee_5722,2642,56917.0,2019-11-27,LEAD,4
338531,Employee_5723,6397,37990.0,2017-05-16,Mid,2
396550,Employee_5724,2642,46285.0,2013-01-10,LEAD,4
145289,Employee_5725,7383,32551.0,2018-04-21,Junior,3
467628,Employee_5726,2937,59067.0,2020-07-29,Junior,5
512934,Employee_5727,3183,45082.0,2016-06-08,Junior,5
796116,Employee_5728,1582,62091.0,2014-04-12,Mid,3
520914,Employee_5729,3321,56880.0,2021-11-28,Junior,5
334214,Employee_5730,9289,82120.0,2023-01-04,Junior,2
919600,Employee_5731,8851,39911.0,2011-12-26,Junior,3
315815,Employee_5732,4522,51144.0,2021-09-19,senior,4
639257,Employee_5733,4806,141643.0,2011-07-13,Mid,2
201843,Employee_5734,4688,54373.0,2013-09-23,senior,4
412949,Employee_5735,8137,35091.0,2014-12-15,Mid,4
572149,Employee_5736,4538,89668.0,2024-06-22,Junior,4
878748,Employee_5737,6717,62227.0,2020-12-31,Mid,4
287911,Employee_5738,8851,98847.0,2023-03-07,Mid,3
697002,Employee_5739,6397,44633.0,2024-12-09,Mid,1
830669,Employee_5740,7811,41001.0,2012-09-24,LEAD,3
649943,Employee_5741,2078,37814.0,2015-06-25,Mid,3
724965,Employee_5742,4522,90736.0,2024-01-04,senior,2
966981,Employee_5743,3214,35969.0,2010-11-24,Junior,1
801865,Employee_5744,7975,36945.0,2020-02-20,Mid,2
862037,Employee_5745,8435,1062698.0,2020-12-27,Junior,3
633365,Employee_5746,8435,92554.0,2011-04-02,Junior,5
818298,Employee_5747,7220,49624.0,2011-03-11,Mid,4
650405,Employee_5748,4688,64118.0,2017-01-10,Junior,3
743224,Employee_5749,4837,57782.0,2010-01-29,Junior,3
934765,Employee_5750,3214,33454.0,2010-09-02,senior,5
794411,,7572,56641.0,2022-07-12,Mid,1
439930,Employee_5752,7975,47139.0,2011-12-05,Mid,3
405548,Employee_5753,6255,55995.0,2010-05-11,Mid,3
264844,Employee_5754,3303,39522.0,2020-09-25,Mid,3
306673,Employee_5755,7220,111773.0,2017-11-05,Mid,4
480552,Employee_5756,1360,76592.0,2010-05-25,Junior,2
176527,Employee_5757,9402,79023.0,2015-12-31,Mid,4
807441,Employee_5758,4522,76703.0,2016-02-27,Junior,3
867622,Employee_5759,8137,47729.0,2013-01-05,Mid,5
214531,Employee_5760,3087,94822.0,2015-11-18,Mid,2
374921,Employee_5761,2483,74500.0,2021-10-02,Junior,3
426483,Employee_5762,4898,44826.0,2013-11-24,Mid,3
703359,Employee_5763,6717,69721.0,2022-01-18,Mid,3
828521,Employee_5764,2162,44096.0,2021-07-11,Junior,3
205459,Employee_5765,7017,34760.0,2020-12-09,Junior,3
909210,Employee_5766,3321,63383.0,2013-11-25,Mid,3
392423,Employee_5767,2078,75774.0,2016-12-04,senior,3
542674,Employee_5768,3303,72354.0,2018-07-06,Mid,2
971798,Employee_5769,1700,73054.0,2015-07-04,Mid,1
987164,Employee_5770,7383,68369.0,2016-01-20,Junior,4
228342,Employee_5771,6709,34599.0,2013-01-19,Junior,4
640714,Employee_5772,2056,55492.0,2015-07-20,Junior,5
129332,Employee_5773,4806,70329.0,2019-04-06,Mid,1
830671,Employee_5774,2937,77601.0,2013-04-02,Mid,3
795178,Employee_5775,6709,45976.0,2010-02-04,Mid,2
889743,,7220,32057.0,2023-09-28,Junior,4
993449,Employee_5777,2720,58203.0,2018-11-26,Mid,3
919230,Employee_5778,2720,99640.0,2012-11-14,Junior,3
669182,Employee_5779,1700,33911.0,2023-11-17,Junior,4
984958,Employee_5780,4538,93416.0,2022-02-05,senior,2
631408,Employee_5781,4460,33975.0,2016-01-08,Junior,4
846744,Employee_5782,9289,31652.0,2010-09-24,Junior,1
128495,Employee_5783,4460,67622.0,2014-11-04,Junior,3
780427,Employee_5784,4460,30757.0,2023-08-11,Mid,2
866673,Employee_5785,6709,84821.0,2015-09-01,Junior,2
899746,Employee_5786,2720,104838.0,2011-04-25,LEAD,4
468103,Employee_5787,1360,62391.0,2017-02-19,Mid,3
834543,Employee_5788,2746,67785.0,2022-09-02,Mid,3
833482,Employee_5789,2483,36344.0,2011-02-24,Mid,5
982224,Employee_5790,4806,47261.0,2020-04-04,Junior,3
937423,Employee_5791,2790,117709.0,2017-01-08,Mid,3
203475,Employee_5792,4688,198508.0,2012-06-20,Mid,3
160356,Employee_5793,2745,111189.0,2016-10-06,senior,3
990476,Employee_5794,4460,34621.0,2015-12-26,Mid,2
806839,Employee_5795,5067,38758.0,2012-08-18,Mid,2
158684,Employee_5796,4837,34752.0,2010-01-14,senior,3
585960,Employee_5797,5067,37983.0,2021-06-22,senior,2
252693,Employee_5798,4898,101957.0,2011-10-29,Junior,3
628698,Employee_5799,7220,46514.0,2023-05-05,Junior,4
395197,Employee_5800,7220,91137.0,2018-01-29,senior,5
431656,Employee_5801,2745,110107.0,2024-05-18,Mid,4
407061,Employee_5802,2746,77566.0,2011-02-19,LEAD,4
414288,Employee_5803,4898,92516.0,2019-08-04,LEAD,3
892777,Employee_5804,4460,34204.0,2015-01-19,Junior,2
838578,Employee_5805,3183,38521.0,2014-02-15,Junior,3
444084,Employee_5806,3087,48348.0,2017-09-08,Mid,3
916046,Employee_5807,7383,47412.0,2010-11-13,senior,3
471408,Employee_5808,2078,134133.0,2012-05-03,Mid,3
161914,Employee_5809,2790,60515.0,2020-01-07,Junior,2
301638,Employee_5810,4538,72741.0,2017-06-17,Junior,5
586382,Employee_5811,2745,64529.0,2024-11-19,Mid,4
250950,Employee_5812,2746,45052.0,2024-03-05,senior,5
847484,Employee_5813,6133,47309.0,2024-12-24,Junior,2
229882,Employee_5814,2745,33574.0,2022-05-21,Mid,3
485670,Employee_5815,3321,49249.0,2014-02-10,Junior,5
139717,Employee_5816,6133,47273.0,2022-06-08,Junior,4
162603,Employee_5817,6709,38291.0,2010-12-29,senior,3
782523,Employee_5818,4806,53742.0,2014-04-29,senior,3
828347,Employee_5819,1676,54897.0,2016-11-07,senior,4
527817,Employee_5820,2483,65735.0,2012-05-23,Junior,4
702769,Employee_5821,3954,88079.0,2018-05-15,senior,5
230204,Employee_5822,6717,40524.0,2020-09-03,senior,2
110029,Employee_5823,4688,107451.0,2015-12-07,Mid,4
107839,Employee_5824,6397,69980.0,2024-11-15,Junior,4
635208,Employee_5825,3087,82699.0,2020-03-09,senior,4
723502,Employee_5826,3968,74737.0,2017-08-22,Junior,4
555997,Employee_5827,2937,34297.0,2010-05-08,Junior,5
723438,Employee_5828,1700,107513.0,2021-04-13,Junior,5
240351,Employee_5829,7383,83399.0,2021-05-18,LEAD,4
675651,Employee_5830,4522,44537.0,2019-09-12,Junior,1
382167,Employee_5831,4898,55983.0,2018-05-16,Junior,3
167501,Employee_5832,2162,114030.0,2013-11-07,senior,3
570361,Employee_5833,5482,41690.0,2012-12-04,Junior,4
783006,Employee_5834,8137,116389.0,2019-06-22,senior,4
771182,Employee_5835,4806,66350.0,2023-06-14,Junior,4
227097,Employee_5836,4837,36849.0,2018-07-04,Mid,2
857490,Employee_5837,6696,55849.0,2011-03-31,LEAD,3
881158,Employee_5838,1676,75367.0,2015-03-01,Mid,4
164654,Employee_5839,8435,37854.0,2010-08-08,Mid,5
780413,Employee_5840,5482,91629.0,2014-02-05,Junior,3
315094,Employee_5841,1676,39680.0,2021-11-21,senior,4
996511,Employee_5842,1700,36733.0,2014-07-06,Mid,4
839444,Employee_5843,3214,73566.0,2011-07-04,Mid,3
784029,Employee_5844,4837,45169.0,2011-01-19,senior,3
276985,Employee_5845,1676,39664.0,2022-10-15,Junior,4
633107,Employee_5846,2720,137942.0,2013-09-24,senior,1
813536,Employee_5847,2937,45719.0,2022-03-13,Mid,3
359172,Employee_5848,9289,51013.0,2022-03-31,Junior,2
918910,Employee_5849,7811,62049.0,2010-07-31,Mid,2
332551,Employee_5850,6709,248344.0,2015-07-20,Mid,3
599229,Employee_5851,2483,55958.0,2013-01-03,Junior,5
876263,Employee_5852,9402,33291.0,2022-04-18,Mid,2
949339,Employee_5853,2056,102127.0,2018-08-07,Mid,2
193792,Employee_5854,2631,49715.0,2011-04-17,Mid,3
746822,,2056,52415.0,2020-04-27,Junior,4
727347,Employee_5856,4898,37283.0,2011-04-27,senior,3
367310,Employee_5857,6709,39886.0,2016-08-14,Mid,4
360113,Employee_5858,2745,82535.0,2023-09-01,Junior,3
406152,Employee_5859,2162,47942.0,2021-08-23,Junior,4
286049,Employee_5860,1360,31076.0,2015-10-27,Mid,3
210361,Employee_5861,2483,65948.0,2012-01-07,Junior,3
709008,Employee_5862,2746,83420.0,2012-08-22,LEAD,2
229794,Employee_5863,8137,77246.0,2018-08-11,senior,3
374066,Employee_5864,2746,54600.0,2019-10-18,senior,3
734390,Employee_5865,2631,45464.0,2020-10-03,senior,5
453776,Employee_5866,2483,73860.0,2020-01-29,senior,3
811008,Employee_5867,6397,46182.0,2019-07-04,Mid,5
783173,Employee_5868,5067,56927.0,2015-07-10,senior,4
188405,Employee_5869,3087,87344.0,2010-11-02,Junior,3
102780,Employee_5870,6229,48473.0,2020-07-01,Mid,4
534283,Employee_5871,4522,43515.0,2022-10-27,Junior,3
207280,Employee_5872,1700,49236.0,2022-03-07,Junior,3
717585,Employee_5873,4806,77898.0,2011-04-16,senior,2
820334,Employee_5874,5482,79048.0,2013-05-12,Mid,5
326496,Employee_5875,1360,32488.0,2023-05-14,Mid,3
380013,Employee_5876,4837,49665.0,2014-11-20,Junior,4
832451,Employee_5877,2642,58874.0,2016-12-09,Mid,2
995183,Employee_5878,6229,97408.0,2011-06-25,Mid,3
852539,Employee_5879,7220,37116.0,2013-04-08,senior,2
488957,Employee_5880,1700,30324.0,2020-12-15,Junior,4
939105,Employee_5881,6397,62517.0,2017-08-25,Junior,3
845428,Employee_5882,7220,75352.0,2011-04-06,Mid,3
402081,Employee_5883,2642,117639.0,2019-04-20,Junior,3
946447,Employee_5884,8137,36709.0,2014-11-19,Junior,4
653095,Employee_5885,5067,,2012-11-19,Junior,3
452828,Employee_5886,4522,109299.0,2017-10-11,Junior,3
687325,Employee_5887,1360,30375.0,2019-12-26,senior,5
120571,Employee_5888,1700,33283.0,2015-09-10,Junior,3
225797,Employee_5889,1700,38323.0,2013-03-26,Junior,2
344424,Employee_5890,5482,207292.0,2021-09-02,Mid,3
220465,Employee_5891,6133,113622.0,2023-01-27,senior,3
667142,,1360,67151.0,2019-12-21,Junior,2
956316,Employee_5893,6717,34846.0,2015-03-23,Mid,3
735394,Employee_5894,2937,174354.0,2015-11-16,Mid,3
705315,Employee_5895,4898,50978.0,2011-07-30,Junior,5
637592,Employee_5896,4837,44883.0,2013-04-15,Mid,2
779238,Employee_5897,3183,76897.0,2019-06-29,Junior,3
869558,Employee_5898,2056,73233.0,2020-07-12,Junior,3
717893,Employee_5899,6717,48147.0,2015-08-28,Mid,5
848536,Employee_5900,4522,76231.0,2014-12-16,senior,4
399760,Employee_5901,2483,49455.0,2010-09-08,Junior,3
197971,Employee_5902,5067,39643.0,2010-05-24,Junior,3
823776,Employee_5903,2937,117310.0,2024-09-17,senior,5
591877,Employee_5904,8137,46246.0,2017-02-25,Junior,4
337990,Employee_5905,4806,70835.0,2011-04-05,Junior,5
707190,Employee_5906,2745,48895.0,2011-10-16,Junior,2
307838,Employee_5907,9289,65579.0,2011-02-06,Mid,2
203380,Employee_5908,4538,77142.0,2018-03-14,Junior,2
357621,Employee_5909,5482,31800.0,2022-12-10,senior,3
752646,Employee_5910,1700,68382.0,2021-11-18,Junior,3
804996,Employee_5911,7975,33963.0,2014-11-01,Mid,5
268983,Employee_5912,4898,39436.0,2012-05-04,Mid,4
754249,Employee_5913,7017,1062698.0,2022-06-09,Mid,2
570209,Employee_5914,8137,55721.0,2022-06-20,Junior,4
836748,Employee_5915,8851,51739.0,2020-06-26,senior,5
525221,Employee_5916,3303,52474.0,2010-04-04,Mid,3
392014,Employee_5917,3954,49890.0,2023-01-07,Junior,1
971470,Employee_5918,3087,96067.0,2015-08-30,Mid,2
656424,Employee_5919,4538,199880.0,2014-03-14,Mid,3
378825,Employee_5920,4460,76709.0,2017-08-14,Junior,2
464800,Employee_5921,2720,98927.0,2017-11-28,Mid,4
429516,Employee_5922,2056,110139.0,2010-10-17,Mid,3
108658,Employee_5923,4460,45163.0,2014-04-26,Mid,2
845349,Employee_5924,4806,51316.0,2021-10-26,Mid,3
592871,Employee_5925,2642,111902.0,2019-11-16,Junior,3
908204,Employee_5926,8137,69667.0,2020-07-28,Mid,2
956320,Employee_5927,6133,39858.0,2014-08-26,LEAD,3
674797,Employee_5928,6696,34694.0,2020-04-27,senior,2
992050,Employee_5929,4522,61369.0,2023-02-07,Junior,2
384824,Employee_5930,6696,37975.0,2021-08-26,Junior,2
260055,Employee_5931,4688,107152.0,2023-08-20,Junior,3
125707,Employee_5932,6133,45919.0,2016-07-02,LEAD,5
706921,Employee_5933,4806,32971.0,2014-02-05,Mid,4
946137,Employee_5934,4837,62996.0,2020-12-05,Mid,2
635666,Employee_5935,6229,44932.0,2012-03-02,Mid,5
649144,Employee_5936,2790,48057.0,2017-11-22,senior,4
176249,Employee_5937,4837,36907.0,2024-09-25,Mid,2
817281,Employee_5938,6255,53323.0,2024-10-05,Junior,4
420296,Employee_5939,7017,78205.0,2022-11-20,Mid,5
232356,Employee_5940,6717,53947.0,2017-07-08,senior,4
198257,Employee_5941,7975,64694.0,2023-02-21,Mid,4
191197,Employee_5942,6717,48171.0,2014-05-29,Mid,5
823679,Employee_5943,6133,70653.0,2016-11-26,LEAD,3
515511,Employee_5944,8435,1062698.0,2015-01-30,Mid,5
109193,Employee_5945,7220,52458.0,2021-01-26,Mid,3
619395,Employee_5946,3303,61080.0,2013-07-08,Junior,3
761926,Employee_5947,2483,61394.0,2018-08-03,Junior,4
870833,Employee_5948,8137,47567.0,2021-02-13,senior,4
552811,Employee_5949,3968,35142.0,2020-09-08,Junior,3
909426,Employee_5950,7572,119781.0,2018-12-15,Mid,4
947510,,8137,50154.0,2011-09-09,LEAD,2
150832,Employee_5952,3954,33845.0,2016-10-21,senior,2
783833,Employee_5953,3303,64329.0,2012-10-20,Mid,5
587794,Employee_5954,3087,49669.0,2017-10-01,Mid,4
592328,Employee_5955,2745,56261.0,2024-12-08,Mid,5
223427,Employee_5956,4898,33301.0,2023-11-13,senior,4
576405,Employee_5957,3407,31025.0,2016-05-31,Mid,4
408900,Employee_5958,5067,31935.0,2024-05-27,Mid,5
434621,Employee_5959,1360,48321.0,2015-06-01,senior,4
